"Date","Offer Name","Referral Domain","Country Name","Page Visits","Get It Now","Contact Me","Test Drive","Free Trial"
"2020-07-09","informaticaedc1040","azuremarketplace.microsoft.com","Ireland","3","0","0","0","0"
"2020-07-09","informaticaedc1040","azuremarketplace.microsoft.com","Poland","1","0","0","0","0"
"2020-07-09","informaticaedc1040","azuremarketplace.microsoft.com","United States","3","0","0","0","0"
"2020-07-09","informaticaedc1040","Referral domain not present","United States","5","0","0","0","0"
"2020-07-09","informaticaedc1040","www.google.com","Germany","1","0","0","0","0"
"2020-07-09","informaticaedc1040","www.google.com","United States","1","0","0","0","0"
"2020-07-09","informatica-idq-1040","azure.microsoft.com","Poland","1","0","0","0","0"
"2020-07-09","informatica-idq-1040","azuremarketplace.microsoft.com","Italy","1","0","0","0","0"
"2020-07-09","informatica-idq-1040","azuremarketplace.microsoft.com","United States","1","0","0","0","0"
"2020-07-09","informatica-idq-1040","www.bing.com","United States","1","0","0","0","0"
"2020-07-09","powercenter","azuremarketplace.microsoft.com","United States","1","0","0","0","0"
"2020-07-09","powercenter","www.bing.com","Belgium","1","0","0","0","0"
"2020-07-09","powercenter","www.informatica.com","United States","4","0","0","0","0"
"2020-07-09","powercenter-1040","azuremarketplace.microsoft.com","Italy","2","0","0","0","0"
"2020-07-10","enterprise_data_catalog_10_2_2","azuremarketplace.microsoft.com","Sweden","1","0","0","0","0"
"2020-07-10","enterprise_data_catalog_10_2_2","www.google.com","Brazil","2","0","0","0","0"
"2020-07-10","enterprise_data_catalog_10_2_2","www.google.com","Canada","2","0","0","0","0"
"2020-07-10","enterprise_data_catalog_10_2_2","www.google.dk","Sweden","1","0","0","0","0"
"2020-07-10","iics-winter","azuremarketplace.microsoft.com","India","1","1","0","0","0"
"2020-07-10","iics-winter","azuremarketplace.microsoft.com","Taiwan","1","0","0","0","0"
"2020-07-10","iics-winter","login.microsoftonline.com","India","1","1","0","0","0"
"2020-07-10","iics-winter","Referral domain not present","United States","3","2","0","0","0"
"2020-07-10","iics-winter","www.google.com","Brazil","1","0","0","0","0"
"2020-07-10","informaica-dei-1040","azure.microsoft.com","Italy","1","0","0","0","0"
"2020-07-10","informaica-deq-1040","azure.microsoft.com","Italy","1","0","0","0","0"
"2020-07-10","informaica-deq-1040","www.google.com","United States","1","0","0","0","0"
"2020-07-10","informaica-des-1040","azure.microsoft.com","Italy","1","1","0","0","0"
"2020-07-10","informaica-des-1040","www.google.com","Spain","1","0","0","0","0"
"2020-07-10","informatica-data-quality","azuremarketplace.microsoft.com","Canada","1","0","0","0","0"
"2020-07-10","informatica-data-quality","www.informatica.com","United Kingdom","1","0","0","0","0"
"2020-07-10","informaticaedc1040","azure.microsoft.com","Italy","1","0","0","0","0"
"2020-07-10","informaticaedc1040","azuremarketplace.microsoft.com","Ireland","1","0","0","0","0"
"2020-07-10","informaticaedc1040","www.google.com","United States","2","0","0","0","0"
"2020-07-10","informaticaedp1040","azuremarketplace.microsoft.com","United Kingdom","1","0","0","0","0"
"2020-07-10","informatica-idq-1040","azuremarketplace.microsoft.com","Brazil","1","0","0","0","0"
"2020-07-10","informatica-idq-1040","azuremarketplace.microsoft.com","United States","2","0","0","0","0"
"2020-07-10","powercenter","azuremarketplace.microsoft.com","United States","6","0","0","0","0"
"2020-07-10","powercenter","Referral domain not present","United States","2","0","0","0","0"
"2020-07-10","powercenter","www.google.com","United States","1","0","0","0","0"
"2020-07-10","powercenter","www.informatica.com","India","1","0","0","0","0"
"2020-07-10","powercenter","www.informatica.com","United States","1","0","0","0","0"
"2020-07-10","powercenter-1040","azuremarketplace.microsoft.com","United States","1","0","0","0","0"
"2020-07-11","big-data-management-10-2-2-byol","azuremarketplace.microsoft.com","United Kingdom","1","0","0","0","0"
"2020-07-11","big-data-management-10-2-2-byol","Referral domain not present","United States","1","0","0","0","0"
"2020-07-11","big-data-management-10-2-2-byol","www.informatica.com","Italy","2","0","0","0","0"
"2020-07-11","big-data-management-10-2-2-byol","www.informatica.com","Netherlands","1","0","0","0","0"
"2020-07-11","big-data-management-10-2-2-byol","www.informatica.com","United States","1","0","0","0","0"
"2020-07-11","enterprise_data_catalog_10_2_2","www.informatica.com","United Kingdom","1","0","0","0","0"
"2020-07-11","iics-winter","azuremarketplace.microsoft.com","United Kingdom","1","0","0","0","0"
"2020-07-11","informaica-dei-1040","azuremarketplace.microsoft.com","India","8","5","0","0","0"
"2020-07-11","informaica-dei-1040","azuremarketplace.microsoft.com","Netherlands","2","0","0","0","0"
"2020-07-11","informaica-dei-1040","login.microsoftonline.com","India","2","6","0","0","0"
"2020-07-11","informaica-deq-1040","azuremarketplace.microsoft.com","United Kingdom","1","0","0","0","0"
"2020-07-11","informaticaedc1040","azuremarketplace.microsoft.com","United Kingdom","1","0","0","0","0"
"2020-07-11","informatica-idq-1040","azuremarketplace.microsoft.com","United Kingdom","1","0","0","0","0"
"2020-07-11","powercenter","azuremarketplace.microsoft.com","India","1","1","0","0","0"
"2020-07-11","powercenter","azuremarketplace.microsoft.com","Japan","3","0","0","0","0"
"2020-07-11","powercenter","azuremarketplace.microsoft.com","United Kingdom","1","0","0","0","0"
"2020-07-11","powercenter","Referral domain not present","Japan","1","0","0","0","0"
"2020-07-11","powercenter","www.google.co.in","India","1","0","0","0","0"
"2020-07-11","powercenter","www.google.com","Japan","1","0","0","0","0"
"2020-07-11","powercenter-1040","azuremarketplace.microsoft.com","United Kingdom","1","0","0","0","0"
"2020-07-12","enterprise_data_catalog_10_2_2","www.google.it","Italy","1","0","0","0","0"
"2020-07-12","enterprise_data_catalog_10_2_2","www.informatica.com","United States","1","0","0","0","0"
"2020-07-12","informaticaedc1040","azuremarketplace.microsoft.com","India","1","0","0","0","0"
"2020-07-12","informaticaedc1040","azuremarketplace.microsoft.com","Italy","1","0","0","0","0"
"2020-07-12","informatica-idq-1040","azuremarketplace.microsoft.com","United Arab Emirates","3","0","0","0","0"
"2020-07-12","informatica-idq-1040","Referral domain not present","United Arab Emirates","1","0","0","0","0"
"2020-07-12","powercenter","www.google.com","India","1","0","0","0","0"
"2020-07-13","big-data-management-10-2-2-byol","login.microsoftonline.com","United States","1","0","0","0","0"
"2020-07-13","big-data-management-10-2-2-byol","www.informatica.com","United States","1","1","0","0","0"
"2020-07-13","big-data-management-byol","azuremarketplace.microsoft.com","United States","1","0","0","0","0"
"2020-07-13","enterprise_data_catalog_10_2_2","azuremarketplace.microsoft.com","India","1","0","0","0","0"
"2020-07-13","enterprise_data_catalog_10_2_2","azuremarketplace.microsoft.com","Italy","4","2","0","0","0"
"2020-07-13","enterprise_data_catalog_10_2_2","Referral domain not present","Italy","3","1","0","0","0"
"2020-07-13","enterprise_data_catalog_10_2_2","Referral domain not present","Netherlands","1","0","0","0","0"
"2020-07-13","enterprise_data_catalog_10_2_2","Referral domain not present","United States","1","0","0","0","0"
"2020-07-13","enterprise_data_catalog_10_2_2","www.google.com","Australia","1","0","0","0","0"
"2020-07-13","enterprise_data_catalog_10_2_2","www.google.com","India","1","0","0","0","0"
"2020-07-13","enterprise_data_catalog_10_2_2","www.google.dk","Sweden","1","0","0","0","0"
"2020-07-13","enterprise_data_catalog_10_2_2","www.informatica.com","Germany","2","0","0","0","0"
"2020-07-13","enterprise_data_catalog_10_2_2","www.informatica.com","India","1","0","0","0","0"
"2020-07-13","enterprise_data_catalog_10_2_2","www.informatica.com","Italy","2","2","0","0","0"
"2020-07-13","enterprise_data_catalog_10_2_2","www.informatica.com","Japan","1","0","0","0","0"
"2020-07-13","enterprise_data_catalog_10_2_2","www.informatica.com","United States","1","0","0","0","0"
"2020-07-13","enterprisedatacatalog_10_2_2_hf1","www.google.com","Australia","1","0","0","0","0"
"2020-07-13","iics-winter","azure.microsoft.com","India","1","0","0","0","0"
"2020-07-13","iics-winter","azuremarketplace.microsoft.com","Germany","2","0","0","0","0"
"2020-07-13","informaica-deq-1040","www.google.com","China","1","0","0","0","0"
"2020-07-13","informaticaedc1040","azuremarketplace.microsoft.com","Brazil","1","0","0","0","0"
"2020-07-13","informaticaedc1040","azuremarketplace.microsoft.com","India","3","0","0","0","0"
"2020-07-13","informaticaedc1040","azuremarketplace.microsoft.com","Sweden","7","0","0","0","0"
"2020-07-13","informaticaedc1040","azuremarketplace.microsoft.com","United States","1","0","0","0","0"
"2020-07-13","informaticaedc1040","informatica.csod.com","United States","1","0","0","0","0"
"2020-07-13","informaticaedc1040","Referral domain not present","United States","1","2","0","0","0"
"2020-07-13","informaticaedc1040","www.google.com","Australia","1","0","0","0","0"
"2020-07-13","informatica-idq-1040","azuremarketplace.microsoft.com","India","1","0","0","0","0"
"2020-07-13","powercenter","azuremarketplace.microsoft.com","Germany","1","0","0","0","0"
"2020-07-13","powercenter","azuremarketplace.microsoft.com","Sweden","1","0","0","0","0"
"2020-07-13","powercenter","Referral domain not present","Japan","1","0","0","0","0"
"2020-07-13","powercenter","Referral domain not present","United States","1","0","0","0","0"
"2020-07-13","powercenter","www.google.com","Brazil","1","0","0","0","0"
"2020-07-13","powercenter","www.informatica.com","Japan","1","0","0","0","0"
"2020-07-13","powercenter","www.informatica.com","United States","1","0","0","0","0"
"2020-07-13","powercenter-1040","azuremarketplace.microsoft.com","United States","13","0","0","0","0"
"2020-07-14","big-data-management-10-2-2-byol","azuremarketplace.microsoft.com","Australia","2","0","0","0","0"
"2020-07-14","big-data-management-byol","azuremarketplace.microsoft.com","Canada","1","0","0","0","0"
"2020-07-14","big-data-management-byol","azuremarketplace.microsoft.com","Germany","2","0","0","0","0"
"2020-07-14","big-data-management-byol","azuremarketplace.microsoft.com","India","1","1","0","0","0"
"2020-07-14","big-data-management-byol","azuremarketplace.microsoft.com","Israel","2","1","0","0","0"
"2020-07-14","big-data-management-byol","azuremarketplace.microsoft.com","Italy","1","0","0","0","0"
"2020-07-14","big-data-management-byol","azuremarketplace.microsoft.com","Korea","1","0","0","0","0"
"2020-07-14","big-data-management-byol","azuremarketplace.microsoft.com","Spain","2","0","0","0","0"
"2020-07-14","big-data-management-byol","azuremarketplace.microsoft.com","Switzerland","1","0","0","0","0"
"2020-07-14","big-data-management-byol","azuremarketplace.microsoft.com","Taiwan","2","0","0","0","0"
"2020-07-14","big-data-management-byol","azuremarketplace.microsoft.com","United Arab Emirates","1","0","0","0","0"
"2020-07-14","big-data-management-byol","azuremarketplace.microsoft.com","United States","4","0","0","0","0"
"2020-07-14","big-data-management-byol","Referral domain not present","United States","1","0","0","0","0"
"2020-07-14","big-data-management-byol","www.bing.com","Israel","2","0","0","0","0"
"2020-07-14","enterprise_data_catalog_10_2_2","azuremarketplace.microsoft.com","France","1","0","0","0","0"
"2020-07-14","enterprise_data_catalog_10_2_2","www.google.com","France","1","0","0","0","0"
"2020-07-14","enterprise_data_catalog_10_2_2","www.google.com","Singapore","1","0","0","0","0"
"2020-07-14","iics-winter","azure.microsoft.com","India","1","0","0","0","0"
"2020-07-14","iics-winter","azure.microsoft.com","Sweden","1","0","0","0","0"
"2020-07-14","iics-winter","azuremarketplace.microsoft.com","United Kingdom","1","0","0","0","0"
"2020-07-14","informatica-data-quality","www.google.com","United States","1","0","0","0","0"
"2020-07-14","informatica-data-quality","www.informatica.com","Malaysia","1","0","0","0","0"
"2020-07-14","informaticaedc1040","azure.microsoft.com","United States","2","0","0","0","0"
"2020-07-14","informaticaedc1040","azuremarketplace.microsoft.com","United States","4","0","0","0","0"
"2020-07-14","informaticaedc1040","Referral domain not present","Ireland","1","0","0","0","0"
"2020-07-14","informaticaedc1040","Referral domain not present","United States","3","2","0","0","0"
"2020-07-14","informaticaedc1040","www.google.com","Australia","1","0","0","0","0"
"2020-07-14","informatica-idq-1040","azuremarketplace.microsoft.com","Australia","1","0","0","0","0"
"2020-07-14","informatica-idq-1040","azuremarketplace.microsoft.com","United Kingdom","2","0","0","0","0"
"2020-07-14","informatica-idq-1040","azuremarketplace.microsoft.com","United States","1","0","0","0","0"
"2020-07-14","powercenter","azuremarketplace.microsoft.com","Portugal","1","0","0","0","0"
"2020-07-14","powercenter","Referral domain not present","Netherlands","1","0","0","0","0"
"2020-07-14","powercenter","www.bing.com","United States","1","0","0","0","0"
"2020-07-14","powercenter","www.google.com","Canada","1","0","0","0","0"
"2020-07-14","powercenter","www.google.com","Turkey","1","0","0","0","0"
"2020-07-14","powercenter","www.google.com","United States","1","0","0","0","0"
"2020-07-14","powercenter","www.informatica.com","India","1","0","0","0","0"
"2020-07-14","powercenter","www.informatica.com","Netherlands","1","0","0","0","0"
"2020-07-14","powercenter","www.informatica.com","United States","1","0","0","0","0"
"2020-07-14","powercenter-1040","www.bing.com","Italy","1","0","0","0","0"
"2020-07-15","big-data-management-10-2-2-byol","azuremarketplace.microsoft.com","Hong Kong SAR","1","1","0","0","0"
"2020-07-15","big-data-management-10-2-2-byol","www.informatica.com","Hong Kong SAR","1","4","0","0","0"
"2020-07-15","big-data-management-10-2-2-byol","www.informatica.com","United States","2","0","0","0","0"
"2020-07-15","big-data-management-byol","azuremarketplace.microsoft.com","Canada","1","0","0","0","0"
"2020-07-15","big-data-management-byol","azuremarketplace.microsoft.com","Hong Kong SAR","2","0","0","0","0"
